benchmark,benchmark id,solver,configuration,configuration id,status,cpu time,result, checker status, checker cpu time, checker memory, checker result
sat/sc16craft_tseitingrid6x145_shuffled.cnf,2888787,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,Scavel_SAT,default,154175,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,Beans And Eggs,default,154732,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x150_shuffled.cnf,2888815,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,Scavel_SAT,default,154175,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,Beans And Eggs,default,154732,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x155_shuffled.cnf,2888696,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x160_shuffled.cnf,2888807,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,Scavel_SAT,default,154175,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x165_shuffled.cnf,2888711,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,Beans And Eggs,default,154732,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,gulch,default,154330,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x170_shuffled.cnf,2888767,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x175_shuffled.cnf,2888834,Glucose_nbSat,default,155265,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,gulch,default,154330,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x180_shuffled.cnf,2888707,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,Scavel_SAT,default,154175,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,gulch,default,154330,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x185_shuffled.cnf,2888691,Glucose_nbSat,default,155265,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,Beans And Eggs,default,154732,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,gulch,default,154330,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x190_shuffled.cnf,2888665,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,Beans And Eggs,default,154732,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x195_shuffled.cnf,2888796,Glucose_nbSat,default,155265,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,glue_alt,default,152939,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid6x200_shuffled.cnf,2888692,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_tseitingrid7x120_shuffled.cnf,2888732,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
